train_loss,valid_loss
11212090.0,11626786.0
11184737.0,11596435.0
11157464.0,11568356.0
11130301.0,11543222.0
11103160.0,11520151.0
11076098.0,11499328.0
11049115.0,11474807.0
11022221.0,11452756.0
10995423.0,11430640.0
10968667.0,11406151.0
10941981.0,11380408.0
10915367.0,11352395.0
10888878.0,11328110.0
10862434.0,11301529.0
10836099.0,11274447.0
10809831.0,11251056.0
10783644.0,11225805.0
10757569.0,11203260.0
10731557.0,11177848.0
10705685.0,11153595.0
10679799.0,11129689.0
10654012.0,11105712.0
10628332.0,11080343.0
10602739.0,11058012.0
10577178.0,11034652.0
10551620.0,11008562.0
10526263.0,10987126.0
10500958.0,10962748.0
10475782.0,10941099.0
10450591.0,10919531.0
10425432.0,10893285.0
10400479.0,10876943.0
10375492.0,10849322.0
10350585.0,10829003.0
10325727.0,10806215.0
10300942.0,10783556.0
10276243.0,10761756.0
10251671.0,10739932.0
10227084.0,10716281.0
10202697.0,10700832.0
10178343.0,10671824.0
10154044.0,10657270.0
10129903.0,10628647.0
10105900.0,10612256.0
10082300.0,10580538.0
10059243.0,10560256.0
10037222.0,10524563.0
10015538.0,10505024.0
9993679.0,10482824.0
9968040.0,10475593.0
9941364.0,10457517.0
9915171.0,10439014.0
9890708.0,10424723.0
9867475.0,10390954.0
9845284.0,10360043.0
9824230.0,10350630.0
9802701.0,10301866.0
9780267.0,10310093.0
9754355.0,10272196.0
9728543.0,10262827.0
9704012.0,10241574.0
9680636.0,10209915.0
9658140.0,10194396.0
9636276.0,10148130.0
9614958.0,10157278.0
9593271.0,10103602.0
9570753.0,10115913.0
9546168.0,10073561.0
9521491.0,10070681.0
9497370.0,10046287.0
9474135.0,10031596.0
9451539.0,10012066.0
9429518.0,9975821.0
9408185.0,9973350.0
9387101.0,9912958.0
9366113.0,9932061.0
9342632.0,9869799.0
9318773.0,9896084.0
9295139.0,9833863.0
9272425.0,9854835.0
9249845.0,9802767.0
9226744.0,9789311.0
9204182.0,9778532.0
9182809.0,9732792.0
9162252.0,9745852.0
9141890.0,9675507.0
9120352.0,9684590.0
9098197.0,9648545.0
9076641.0,9614251.0
9054863.0,9612870.0
9032688.0,9562849.0
9009882.0,9562569.0
8987026.0,9533613.0
8964734.0,9521029.0
8943073.0,9491822.0
8922074.0,9458838.0
8902073.0,9446992.0
8883978.0,9397160.0
8869123.0,9397547.0
8850048.0,9360366.0
8827090.0,9330897.0
8800382.0,9347844.0
8777373.0,9292093.0
8755760.0,9299820.0
8733001.0,9274219.0
8713792.0,9213858.0
8697660.0,9242672.0
8678002.0,9177609.0
8654675.0,9182417.0
8631953.0,9181535.0
8611391.0,9128146.0
8590821.0,9143278.0
8571299.0,9108615.0
8556052.0,9073371.0
8540052.0,9046370.0
8517474.0,9056646.0
8493082.0,9005661.0
8471265.0,9015319.0
8451727.0,9010585.0
8433359.0,8947251.0
8416348.0,8953538.0
8400340.0,8903135.0
8382181.0,8915574.0
8358621.0,8891481.0
8334549.0,8885266.0
8314626.5,8874818.0
8299226.5,8820045.0
8283564.0,8831903.0
8266047.5,8776676.0
8246011.5,8786889.0
8223879.0,8763638.0
8202642.0,8739739.0
8183480.0,8756759.0
8166436.0,8707481.0
8151221.5,8698329.0
8135542.0,8660567.0
8114062.0,8665432.0
8091625.0,8637675.0
8071600.5,8643204.0
8054002.5,8626278.0
8037310.5,8576632.0
8021306.5,8584408.0
8005666.0,8527307.0
7986182.5,8547042.0
7965058.5,8515922.0
7944930.0,8496676.0
7927345.0,8511364.0
7911918.5,8455174.0
7896880.5,8460477.0
7880722.0,8412748.0
7861303.5,8414915.0
7841093.0,8387703.0
7821780.5,8382621.5
7804703.5,8385711.0
7789628.5,8333249.0
7774394.0,8346636.5
7758050.0,8289105.5
7738691.5,8291709.5
7718841.5,8279234.5
7700304.5,8258250.0
7684069.5,8259639.5
7669083.0,8217757.5
7653338.0,8209290.0
7636425.5,8165761.0
7617726.0,8181461.0
7599295.5,8150879.0
7582095.5,8141694.0
7566022.0,8149911.0
7550541.5,8081553.5
7534549.0,8107087.0
7517864.5,8050039.5
7500601.5,8059196.0
7483195.0,8045230.0
7466239.5,8027562.5
7449914.5,8026373.0
7434175.0,7983673.5
7418626.0,7996416.0
7403195.5,7938078.5
7387385.5,7975193.5
7371055.0,7906922.0
7354300.0,7946840.0
7337479.0,7891177.0
7321070.0,7901192.0
7304837.5,7881059.5
7289005.5,7862057.0
7273211.5,7857832.0
7257536.5,7841417.0
7241859.5,7823082.0
7226340.0,7822994.5
7210943.0,7798848.0
7195489.5,7795715.0
7180196.0,7783109.0
7164862.5,7760990.5
7149733.5,7760842.5
7134765.5,7726592.0
7120085.0,7735832.0
7106197.5,7682587.5
7093746.5,7716411.5
7085002.0,7608272.0
7076496.0,7711315.0
7063671.5,7542556.5
7042319.0,7678675.0
7019303.5,7589209.5
7001577.5,7573758.0
6989853.5,7659709.5
6981843.0,7483910.0
6973279.5,7611726.5
6957979.0,7472705.0
6935720.5,7545234.0
6915922.0,7529821.5
6902197.5,7465354.0
6893872.5,7562892.5
6885741.0,7375064.0
6870689.5,7519882.0
6849257.5,7399122.0
6829726.5,7396848.5
6815443.0,7477763.5
6805318.5,7337541.0
6795050.0,7460915.0
6780621.5,7333752.0
6763864.0,7357172.5
6747439.5,7357149.5
6733210.0,7311050.0
6721792.0,7381131.5
6710103.0,7288599.5
6695062.0,7338991.0
6679291.5,7262599.0
6665390.5,7274133.5
6653770.5,7269001.0
6639800.0,7251046.0
6623774.0,7241611.5
6610622.0,7241944.0
6598155.5,7198654.5
6583862.0,7206063.0
6569959.0,7186286.0
6557637.0,7161145.5
6544432.5,7183613.5
6531045.0,7119287.5
6519400.5,7163308.0
6507692.5,7076707.5
6496500.5,7131146.5
6486787.5,7037474.5
6472554.5,7117003.5
6457613.5,7003031.5
6442821.0,7072715.5
6427965.5,7009632.0
6412897.5,7025180.0
6399449.5,7017679.0
6386868.0,6967884.5
6373713.5,6996027.5
6360916.0,6943017.0
6348720.0,6978923.5
6336176.0,6921299.0
6323296.5,6948428.5
6311001.0,6882106.5
6298600.0,6928106.0
6285863.5,6858356.5
6273107.5,6904018.5
6260241.0,6824003.0
6246227.0,6859706.0
6232375.0,6803922.0
6218795.0,6827420.0
6205378.0,6795151.0
6192193.0,6792504.0
6179260.5,6772697.5
6166231.0,6752636.0
6152899.0,6756681.0
6139902.0,6711371.5
6127154.0,6740108.0
6114388.0,6669670.5
6101416.0,6715602.0
6088312.5,6640391.5
6075019.0,6686949.5
6061496.0,6619763.0
6048079.5,6650475.5
6034662.0,6593838.0
6021116.0,6612126.0
6007577.0,6575312.5
5994123.0,6570933.5
5980848.0,6563373.5
5967628.0,6524151.0
5954447.5,6543431.5
5941202.5,6488865.0
5927691.5,6511474.0
5914108.5,6464097.0
5900476.5,6468229.5
5886691.5,6436278.5
5873087.0,6427419.5
5859332.5,6405775.0
5845679.0,6392633.0
5831960.0,6371465.0
5818520.0,6355872.0
5805019.0,6337026.5
5791641.5,6317068.5
5777647.5,6304622.5
5763444.5,6282360.0
5748735.5,6263886.5
5734790.0,6259645.5
5721519.0,6201545.0
5709880.5,6255362.0
5697820.0,6109886.5
5689514.0,6246080.0
5680141.0,6051332.5
5665674.5,6207448.0
5644702.0,6062676.5
5623957.0,6103290.5
5606534.0,6110681.0
5593763.0,6000825.0
5583327.0,6095711.0
5571410.0,5962447.0
5558301.0,6023721.0
5541807.0,5966755.0
5524478.0,5973111.0
5508339.0,5969221.5
5495335.0,5915594.0
5483702.5,5964837.5
5470716.0,5877095.5
5456600.0,5919607.5
5441614.5,5866456.0
5426364.0,5851673.5
5413097.5,5882804.5
5403976.5,5816701.5
5387353.0,5842841.5
5371505.5,5811808.0
5357944.5,5795067.0
5345294.5,5782405.0
5332218.0,5773045.5
5316323.0,5759651.5
5303803.0,5740257.0
5292808.5,5749587.0
5277585.5,5707323.0
5263271.0,5711702.5
5250567.0,5702409.0
5237777.0,5665591.0
5224790.0,5672880.5
5210752.0,5652339.0
5197583.0,5630478.0
5185441.5,5634291.0
5172634.5,5614098.5
5159513.5,5595239.0
5145886.5,5591915.5
5132844.5,5570635.5
5120303.0,5554821.0
5107743.0,5555506.0
