train_loss,valid_loss
9457304.0,9905057.0
9435078.0,9926628.0
9411900.0,9850596.0
9386268.0,9861894.0
9358428.0,9809704.0
9328958.0,9788669.0
9301043.0,9761781.0
9275844.0,9724159.0
9252811.0,9729357.0
9230994.0,9670880.0
9207883.0,9682036.0
9182467.0,9609669.0
9154671.0,9617270.0
9126586.0,9557509.0
9099931.0,9548447.0
9074986.0,9526995.0
9051578.0,9479663.0
9029072.0,9497798.0
9007286.0,9417719.0
8985578.0,9452032.0
8959788.0,9364495.0
8932343.0,9372348.0
8903387.0,9328679.0
8876426.0,9292449.0
8852202.0,9297770.0
8829594.0,9227675.0
8807508.0,9249549.0
8784263.0,9184571.0
8761419.0,9177296.0
8739279.0,9159085.0
8715501.0,9109174.0
8689122.0,9105639.0
8659270.0,9052639.0
8632423.0,9039968.0
8610214.0,9023332.0
8590431.0,8995362.0
8569970.0,8959789.0
8543522.0,8933659.0
8515198.0,8883169.0
8488942.0,8899423.0
8465610.0,8831095.0
8443511.0,8851492.0
8421387.0,8787404.0
8395848.0,8782029.0
8370218.5,8752440.0
8345808.0,8692901.0
8323778.0,8727589.0
8303211.0,8631245.0
8284093.5,8692963.0
8259011.0,8587686.0
8233029.5,8596379.0
8206329.0,8577019.0
8183868.5,8518838.0
8163074.5,8540934.0
8141769.0,8476691.0
8116555.0,8456908.0
8092830.5,8447671.0
8068683.0,8392568.0
8048287.5,8403908.0
8025410.5,8350435.5
8001032.0,8337432.0
7976140.5,8322850.5
7954012.5,8279308.5
7934029.5,8288716.5
7915416.5,8240650.5
